END time,END hour,Tair,PAR,Tsoil,VWC,H2O,CO2,CH4,co2_dcdt_lin_B,co2_flux_lin_B,co2_rmse_lin_B,co2_dcdt_exp_B,co2_flux_exp_B,co2_rmse_exp_B,ch4_dcdt_lin_B,ch4_flux_lin_B,ch4_rmse_lin_B,ch4_dcdt_exp_B,ch4_flux_exp_B,ch4_rmse_exp_B
30-Jul-2019 00:03:18,  1.0000e+00,  3.2057e+00,         NaN,  4.6250e+00,  1.0900e-01,  6.9818e+03,  4.0423e+02,  1.8686e+00,  1.7476e-01,  1.5190e+00,  1.2954e-01,  1.8895e-01,  1.6423e+00,  1.6665e-01, -5.5865e-05, -4.8558e-04,  4.6256e-04, -6.9781e-05, -6.0653e-04,  4.3134e-04,
30-Jul-2019 01:03:18,  2.0000e+00,  1.6752e+00,         NaN,  2.6340e+00,  1.0900e-01,  6.3522e+03,  4.0715e+02,  1.8642e+00,  1.8403e-01,  1.6095e+00,  1.4510e-01,  2.0193e-01,  1.7660e+00,  1.4222e-01, -5.1615e-05, -4.5143e-04,  4.5738e-04, -6.6882e-05, -5.8494e-04,  4.7946e-04,
30-Jul-2019 02:03:18,  3.0000e+00, -2.6935e-01,         NaN,  9.7600e-01,  1.0900e-01,  5.5171e+03,  4.1285e+02,  1.8637e+00,  1.8535e-01,  1.6340e+00,  1.6640e-01,  1.9493e-01,  1.7184e+00,  1.3978e-01, -5.6065e-05, -4.9425e-04,  4.4062e-04, -7.4443e-05, -6.5626e-04,  4.4058e-04,
30-Jul-2019 03:03:18,  4.0000e+00,  5.6290e-01,         NaN,  4.1100e-01,  1.1000e-01,  5.5202e+03,  4.0662e+02,  1.8598e+00,  1.6241e-01,  1.4274e+00,  1.4014e-01,  1.7046e-01,  1.4982e+00,  1.3586e-01, -4.6261e-05, -4.0658e-04,  4.0661e-04, -5.8474e-05, -5.1392e-04,  4.2015e-04,
30-Jul-2019 04:03:18,  5.0000e+00,  9.5465e-01,         NaN,  1.5250e+00,  1.1000e-01,  5.9545e+03,  4.0616e+02,  1.8595e+00,  1.6852e-01,  1.4783e+00,  1.3017e-01,  1.7868e-01,  1.5674e+00,  1.3336e-01, -5.3277e-05, -4.6737e-04,  4.6790e-04, -5.9955e-05, -5.2595e-04,  4.4697e-04,
30-Jul-2019 05:03:18,  6.0000e+00,  2.7940e-01,         NaN,  8.5400e-01,  1.1100e-01,  5.5839e+03,  4.0697e+02,  1.8620e+00,  1.7267e-01,  1.5190e+00,  1.2841e-01,  1.8601e-01,  1.6364e+00,  1.5922e-01, -6.4997e-05, -5.7180e-04,  5.0398e-04, -8.9852e-05, -7.9046e-04,  4.3220e-04,
30-Jul-2019 06:03:18,  7.0000e+00,  4.2044e+00,         NaN,  2.4240e+00,  1.1100e-01,  6.5912e+03,  4.0131e+02,  1.8659e+00,  1.3043e-01,  1.1300e+00,  1.4210e-01,  1.3113e-01,  1.1361e+00,  1.6419e-01, -4.5939e-05, -3.9802e-04,  4.6172e-04, -4.9334e-05, -4.2743e-04,  4.4983e-04,
30-Jul-2019 07:03:18,  8.0000e+00,  8.9350e+00,         NaN,  5.9860e+00,  1.1100e-01,  8.8158e+03,  3.9672e+02,  1.8644e+00,  1.3876e-01,  1.1794e+00,  1.5771e-01,  1.3632e-01,  1.1586e+00,  1.6706e-01, -4.1172e-05, -3.4995e-04,  5.2855e-04, -4.6174e-05, -3.9246e-04,  4.8724e-04,
30-Jul-2019 08:03:18,  9.0000e+00,  1.2971e+01,         NaN,  7.9880e+00,  1.1100e-01,  9.6887e+03,  3.9431e+02,  1.8571e+00,  1.5625e-01,  1.3082e+00,  1.3417e-01,  1.5424e-01,  1.2914e+00,  1.4794e-01, -4.8358e-05, -4.0487e-04,  4.5764e-04, -6.8648e-05, -5.7475e-04,  4.5206e-04,
30-Jul-2019 09:03:18,  1.0000e+01,  1.6805e+01,         NaN,  9.7400e+00,  1.1100e-01,  1.0803e+04,  3.9444e+02,  1.8533e+00,  1.4981e-01,  1.2363e+00,  1.4596e-01,  1.5506e-01,  1.2796e+00,  1.4396e-01, -3.4855e-05, -2.8764e-04,  4.5260e-04, -3.7994e-05, -3.1354e-04,  4.5681e-04,
30-Jul-2019 10:03:18,  1.1000e+01,  1.9407e+01,         NaN,  1.1650e+01,  1.1100e-01,  1.1818e+04,  3.9381e+02,  1.8531e+00,  1.5921e-01,  1.3009e+00,  1.4156e-01,  1.5863e-01,  1.2961e+00,  1.4766e-01, -3.0916e-05, -2.5260e-04,  4.7566e-04, -2.7560e-05, -2.2518e-04,  5.0881e-04,
30-Jul-2019 11:03:18,  1.2000e+01,  2.2252e+01,         NaN,  1.3490e+01,  1.1100e-01,  1.2847e+04,  3.9344e+02,  1.8518e+00,  1.7263e-01,  1.3955e+00,  1.4466e-01,  1.7523e-01,  1.4165e+00,  1.4218e-01, -4.0972e-05, -3.3120e-04,  5.9483e-04, -4.7333e-05, -3.8262e-04,  5.6533e-04,
30-Jul-2019 12:03:18,  1.3000e+01,  2.4085e+01,         NaN,  1.5070e+01,  1.1100e-01,  1.0280e+04,  3.9429e+02,  1.8507e+00,  1.7645e-01,  1.4213e+00,  1.0727e-01,  1.7868e-01,  1.4392e+00,  1.4856e-01, -5.1329e-05, -4.1343e-04,  5.3987e-04, -5.7653e-05, -4.6437e-04,  5.3811e-04,
30-Jul-2019 13:03:18,  1.4000e+01,  2.5705e+01,         NaN,  1.6220e+01,  1.1100e-01,  1.0195e+04,  3.9101e+02,  1.8528e+00,  1.3945e-01,  1.1172e+00,  1.4485e-01,  1.4554e-01,  1.1660e+00,  3.2016e-01, -3.9524e-05, -3.1665e-04,  5.2807e-04, -4.4454e-05, -3.5615e-04,  5.4512e-04,
30-Jul-2019 14:03:18,  1.5000e+01,  2.4217e+01,         NaN,  1.7410e+01,  1.1000e-01,  9.8289e+03,  3.9498e+02,  1.8548e+00,  1.8072e-01,  1.4556e+00,  1.4190e-01,  1.7917e-01,  1.4431e+00,  1.9642e-01, -4.6554e-05, -3.7497e-04,  5.8341e-04, -1.0011e-04, -8.0634e-04,  5.1797e-04,
30-Jul-2019 15:03:18,  1.6000e+01,  2.1822e+01,         NaN,  1.8430e+01,  1.1000e-01,  9.6708e+03,  3.9167e+02,  1.8577e+00,  1.4498e-01,  1.1774e+00,  1.7679e-01,  1.4784e-01,  1.2006e+00,  3.1745e-01, -4.5898e-05, -3.7276e-04,  7.1012e-04, -8.3637e-05, -6.7924e-04,  5.5712e-04,
30-Jul-2019 16:03:18,  1.7000e+01,  2.3188e+01,         NaN,  1.9430e+01,  1.1000e-01,  9.9933e+03,  3.9250e+02,  1.8539e+00,  1.6326e-01,  1.3193e+00,  1.5221e-01,  1.6504e-01,  1.3338e+00,  1.9273e-01, -4.6006e-05, -3.7178e-04,  5.1249e-04, -4.3083e-05, -3.4816e-04,  4.9373e-04,
30-Jul-2019 17:03:18,  1.8000e+01,  2.1692e+01,         NaN,  2.0430e+01,  1.0900e-01,  9.8334e+03,  3.9170e+02,  1.8526e+00,  1.4064e-01,  1.1425e+00,  1.3446e-01,  1.4261e-01,  1.1585e+00,  2.6014e-01, -4.4628e-05, -3.6254e-04,  5.7413e-04, -6.9854e-05, -5.6747e-04,  5.9430e-04,
30-Jul-2019 18:03:18,  1.9000e+01,  2.0668e+01,         NaN,  2.1870e+01,  1.0900e-01,  9.9982e+03,  3.9094e+02,  1.8500e+00,  1.4798e-01,  1.2061e+00,  1.5257e-01,  1.4719e-01,  1.1997e+00,  2.1635e-01, -5.2761e-05, -4.3003e-04,  5.1992e-04, -6.7589e-05, -5.5089e-04,  5.1782e-04,
30-Jul-2019 19:03:18,  2.0000e+01,  1.6584e+01,         NaN,  2.1920e+01,  1.0900e-01,  9.4479e+03,  3.8894e+02,  1.8488e+00,  8.9274e-02,  7.3830e-01,  2.1607e-01,  1.0277e-01,  8.4989e-01,  3.8571e-01, -6.1112e-05, -5.0540e-04,  6.5196e-04, -7.9377e-05, -6.5645e-04,  5.4447e-04,
30-Jul-2019 20:03:18,  2.1000e+01,  1.5112e+01,         NaN,  1.9600e+01,  1.0800e-01,  9.3233e+03,  3.8900e+02,  1.8487e+00,  9.7923e-02,  8.1407e-01,  1.3637e-01,  9.5016e-02,  7.8990e-01,  1.7834e-01, -6.5443e-05, -5.4405e-04,  6.4485e-04, -7.9831e-05, -6.6366e-04,  6.6784e-04,
30-Jul-2019 21:03:18,  2.2000e+01,  1.2711e+01,         NaN,  1.5890e+01,  1.0900e-01,  9.5467e+03,  3.8915e+02,  1.8463e+00,  8.2670e-02,  6.9288e-01,  1.4996e-01,  8.1631e-02,  6.8417e-01,  1.4619e-01, -3.8652e-05, -3.2395e-04,  5.0254e-04, -3.3004e-05, -2.7661e-04,  5.4785e-04,
30-Jul-2019 22:03:18,  2.3000e+01,  9.0845e+00,         NaN,  1.1420e+01,  1.0800e-01,  8.8740e+03,  3.9065e+02,  1.8419e+00,  1.5532e-01,  1.3194e+00,  1.5645e-01,  1.6523e-01,  1.4036e+00,  1.3530e-01, -7.2372e-05, -6.1478e-04,  6.2153e-04, -1.0955e-04, -9.3059e-04,  5.9188e-04,
30-Jul-2019 23:03:18,  2.4000e+01,  4.8728e+00,         NaN,  6.7100e+00,  1.0700e-01,  7.3167e+03,  4.0301e+02,  1.8453e+00,  1.8150e-01,  1.5676e+00,  2.7429e-01,  1.9653e-01,  1.6974e+00,  1.2842e-01, -8.1798e-05, -7.0648e-04,  5.7647e-04, -1.3075e-04, -1.1293e-03,  4.7533e-04,
31-Jul-2019 00:03:18,  1.0000e+00,  1.6218e+00,         NaN,  2.0050e+00,  1.0700e-01,  5.4612e+03,  4.2973e+02,  1.8303e+00,  2.5812e-01,  2.2599e+00,  7.6015e-01,  4.6693e-01,  4.0882e+00,  4.1109e-01, -1.0520e-04, -9.2105e-04,  9.1965e-04, -2.6435e-04, -2.3145e-03,  4.5349e-04,
31-Jul-2019 01:03:18,  2.0000e+00, -3.3445e-01,         NaN,  2.9600e-01,  1.0700e-01,  4.9701e+03,  4.4919e+02,  1.8294e+00,  2.7612e-01,  2.4361e+00,  7.9523e-01,  4.1068e-01,  3.6233e+00,  4.6323e-01, -1.0038e-04, -8.8565e-04,  8.0876e-04, -2.1209e-04, -1.8712e-03,  5.0328e-04,
31-Jul-2019 02:03:18,  3.0000e+00, -4.5020e-01,         NaN,  1.5090e+00,  1.0700e-01,  4.8656e+03,  4.4552e+02,  1.8319e+00,  2.6494e-01,  2.3387e+00,  8.3537e-01,  4.0745e-01,  3.5967e+00,  5.1313e-01, -9.1017e-05, -8.0343e-04,  7.4737e-04, -1.8864e-04, -1.6652e-03,  4.7195e-04,
31-Jul-2019 03:03:18,  4.0000e+00,  3.6350e-01,         NaN,  4.3100e-01,  1.0700e-01,  5.1319e+03,  4.3472e+02,  1.8429e+00,  2.4235e-01,  2.1324e+00,  2.4973e-01,  2.5744e-01,  2.2651e+00,  1.3616e-01, -8.4668e-05, -7.4497e-04,  5.3066e-04, -1.3005e-04, -1.1443e-03,  4.7360e-04,
31-Jul-2019 04:03:18,  5.0000e+00,  1.0950e+00,         NaN,  1.4980e+00,  1.0800e-01,  5.5207e+03,  4.3006e+02,  1.8491e+00,  2.4241e-01,  2.1263e+00,  5.2543e-01,  3.2680e-01,  2.8667e+00,  3.4203e-01, -8.4126e-05, -7.3794e-04,  6.8443e-04, -1.7701e-04, -1.5527e-03,  4.6086e-04,
31-Jul-2019 05:03:18,  6.0000e+00,  4.8976e+00,         NaN,  3.2990e+00,  1.0800e-01,  7.0197e+03,  4.2362e+02,  1.8424e+00,  2.2834e-01,  1.9725e+00,  3.2733e-01,  2.5780e-01,  2.2271e+00,  1.5797e-01, -7.5472e-05, -6.5198e-04,  6.3696e-04, -1.2882e-04, -1.1129e-03,  4.7094e-04,
31-Jul-2019 06:03:18,  7.0000e+00,  8.7645e+00,         NaN,  6.5030e+00,  1.0800e-01,  9.2909e+03,  4.0934e+02,  1.8555e+00,  1.9751e-01,  1.6790e+00,  2.6645e-01,  2.1697e-01,  1.8444e+00,  1.4888e-01, -7.0938e-05, -6.0303e-04,  6.1049e-04, -1.3658e-04, -1.1610e-03,  4.6708e-04,
31-Jul-2019 07:03:18,  8.0000e+00,  9.1045e+00,         NaN,  8.1100e+00,  1.0800e-01,  9.8928e+03,  4.0826e+02,  1.8535e+00,  1.9303e-01,  1.6379e+00,  2.1428e-01,  1.9996e-01,  1.6967e+00,  1.1164e-01, -6.4790e-05, -5.4977e-04,  5.6472e-04, -1.2309e-04, -1.0445e-03,  4.8282e-04,
31-Jul-2019 08:03:18,  9.0000e+00,  9.5855e+00,         NaN,  8.8100e+00,  1.0800e-01,  1.0784e+04,  4.0480e+02,  1.8575e+00,  1.9404e-01,  1.6422e+00,  2.4571e-01,  2.1936e-01,  1.8565e+00,  1.3041e-01, -6.6221e-05, -5.6045e-04,  6.7162e-04, -1.0814e-04, -9.1526e-04,  6.5582e-04,
31-Jul-2019 09:03:18,  1.0000e+01,  1.3051e+01,         NaN,  1.0310e+01,  1.0800e-01,  1.3087e+04,  3.9702e+02,  1.8891e+00,  1.5128e-01,  1.2618e+00,  1.8242e-01,  1.5390e-01,  1.2838e+00,  1.3088e-01, -6.6479e-05, -5.5453e-04,  4.7947e-04, -9.1896e-05, -7.6654e-04,  5.2041e-04,
31-Jul-2019 10:03:18,  1.1000e+01,  1.8501e+01,         NaN,  1.5820e+01,  1.0900e-01,  1.6461e+04,  3.9094e+02,  1.9470e+00,  1.1918e-01,  9.7220e-01,  1.2412e-01,  1.2332e-01,  1.0060e+00,  1.6898e-01, -5.0965e-05, -4.1575e-04,  4.9775e-04, -6.9965e-05, -5.7074e-04,  5.7138e-04,
31-Jul-2019 11:03:18,  1.2000e+01,  2.0077e+01,         NaN,  1.8180e+01,  1.0900e-01,  1.7880e+04,  3.8962e+02,  1.9084e+00,  1.3225e-01,  1.0715e+00,  1.2878e-01,  1.3653e-01,  1.1062e+00,  1.7504e-01, -2.2423e-05, -1.8167e-04,  7.7696e-04, -3.0342e-04, -2.4583e-03,  1.2144e-03,
31-Jul-2019 12:03:18,  1.3000e+01,  2.0140e+01,         NaN,  1.8930e+01,  1.0800e-01,  1.2982e+04,  3.8520e+02,  1.9043e+00,  1.0806e-01,  8.7967e-01,  1.3870e-01,  1.0921e-01,  8.8904e-01,  1.9291e-01, -3.9075e-05, -3.1809e-04,  5.0548e-04, -4.3205e-05, -3.5171e-04,  5.8165e-04,
31-Jul-2019 13:03:18,  1.4000e+01,  2.0984e+01,         NaN,  1.9380e+01,  1.0800e-01,  1.2524e+04,  3.8598e+02,  1.9164e+00,  1.1123e-01,  9.0334e-01,  1.7898e-01,  1.1347e-01,  9.2149e-01,  4.1264e-01, -5.2173e-05, -4.2370e-04,  4.6164e-04, -5.9977e-05, -4.8707e-04,  4.2924e-04,
31-Jul-2019 14:03:18,  1.5000e+01,  2.5953e+01,         NaN,  2.0940e+01,  1.0900e-01,  1.2728e+04,  3.8505e+02,  1.9081e+00,  1.2704e-01,  1.0144e+00,  1.7438e-01,  1.3533e-01,  1.0806e+00,  3.7627e-01, -4.4901e-05, -3.5851e-04,  5.6514e-04, -4.5464e-05, -3.6301e-04,  5.9169e-04,
31-Jul-2019 15:03:18,  1.6000e+01,  2.7709e+01,         NaN,  2.4390e+01,  1.0900e-01,  1.2157e+04,  3.8560e+02,  1.8947e+00,  1.4179e-01,  1.1262e+00,  1.6881e-01,  1.4548e-01,  1.1554e+00,  3.3198e-01, -4.4377e-05, -3.5246e-04,  4.9918e-04, -7.1976e-05, -5.7167e-04,  5.1208e-04,
31-Jul-2019 16:03:18,  1.7000e+01,  2.7143e+01,         NaN,  2.5600e+01,  1.0900e-01,  1.1454e+04,  3.8526e+02,  1.8885e+00,  1.2474e-01,  9.9328e-01,  1.9679e-01,  1.3299e-01,  1.0590e+00,  5.2376e-01, -4.4151e-05, -3.5158e-04,  5.9199e-04, -8.1759e-05, -6.5105e-04,  6.1370e-04,
31-Jul-2019 17:03:18,  1.8000e+01,  2.6268e+01,         NaN,  2.6210e+01,  1.0800e-01,  1.1729e+04,  3.8454e+02,  1.8884e+00,  1.5299e-01,  1.2215e+00,  1.1085e-01,  1.5307e-01,  1.2222e+00,  1.6520e-01, -5.6544e-05, -4.5146e-04,  4.7658e-04, -8.1401e-05, -6.4992e-04,  5.4484e-04,
31-Jul-2019 18:03:18,  1.9000e+01,  2.5271e+01,         NaN,  2.6470e+01,  1.0800e-01,  1.1429e+04,  3.8510e+02,  1.8870e+00,  1.5137e-01,  1.2130e+00,  1.6498e-01,  1.5385e-01,  1.2328e+00,  1.4142e-01, -6.6966e-05, -5.3662e-04,  5.0441e-04, -8.0586e-05, -6.4575e-04,  4.8594e-04,
31-Jul-2019 19:03:18,  2.0000e+01,  2.2853e+01,         NaN,  2.5080e+01,  1.0800e-01,  1.0965e+04,  3.8724e+02,  1.8919e+00,  1.4102e-01,  1.1398e+00,  1.3270e-01,  1.4667e-01,  1.1855e+00,  3.4151e-01, -5.6781e-05, -4.5893e-04,  3.9655e-04, -6.6501e-05, -5.3749e-04,  4.0145e-04,
31-Jul-2019 20:03:18,  2.1000e+01,  2.1044e+01,         NaN,  2.2970e+01,  1.0700e-01,  1.0850e+04,  3.8589e+02,  1.8967e+00,  1.4699e-01,  1.1955e+00,  1.1563e-01,  1.4930e-01,  1.2143e+00,  1.4558e-01, -5.3425e-05, -4.3451e-04,  5.5904e-04, -3.1800e-03, -2.5863e-02,  1.7517e-03,
31-Jul-2019 21:03:18,  2.2000e+01,  1.8373e+01,         NaN,  1.9840e+01,  1.0600e-01,  1.0991e+04,  3.8765e+02,  1.9028e+00,  1.3611e-01,  1.1170e+00,  1.3470e-01,  1.3649e-01,  1.1201e+00,  2.1130e-01, -5.7077e-05, -4.6840e-04,  4.7502e-04, -6.1921e-05, -5.0815e-04,  5.8646e-04,
31-Jul-2019 22:03:18,  2.3000e+01,  1.4945e+01,         NaN,  1.6050e+01,  1.0700e-01,  1.0535e+04,  3.9141e+02,  1.9146e+00,  1.8083e-01,  1.5023e+00,  1.4103e-01,  1.8994e-01,  1.5780e+00,  1.3076e-01, -5.6627e-05, -4.7045e-04,  5.3926e-04, -6.2803e-05, -5.2176e-04,  5.0559e-04,
31-Jul-2019 23:03:18,  2.4000e+01,  1.4024e+01,         NaN,  1.3560e+01,  1.0600e-01,  1.0798e+04,  3.9052e+02,  1.9309e+00,  1.3268e-01,  1.1056e+00,  1.0298e-01,  1.3442e-01,  1.1201e+00,  1.2518e-01, -4.8193e-05, -4.0157e-04,  5.0142e-04, -5.7717e-05, -4.8093e-04,  4.6879e-04,
01-Aug-2019 00:03:18,  1.0000e+00,  1.2874e+01,         NaN,  1.2300e+01,  1.0600e-01,  1.0763e+04,  3.9187e+02,  1.9404e+00,  1.1878e-01,  9.9372e-01,  1.3158e-01,  1.1929e-01,  9.9799e-01,  1.3210e-01, -4.3450e-05, -3.6351e-04,  4.4276e-04, -5.1333e-05, -4.2946e-04,  4.9468e-04,
01-Aug-2019 01:03:18,  2.0000e+00,  1.1998e+01,         NaN,  1.1120e+01,  1.0600e-01,  1.0722e+04,  3.9521e+02,  1.9449e+00,  1.0918e-01,  9.1629e-01,  1.2098e-01,  1.1137e-01,  9.3468e-01,  1.3012e-01, -4.3007e-05, -3.6093e-04,  5.4457e-04, -4.8760e-05, -4.0920e-04,  5.3914e-04,
01-Aug-2019 02:03:18,  3.0000e+00,  1.1035e+01,         NaN,  1.0340e+01,  1.0600e-01,  1.0475e+04,  3.9805e+02,  1.9485e+00,  1.1366e-01,  9.5733e-01,  1.5301e-01,  1.2134e-01,  1.0220e+00,  1.3030e-01, -5.1131e-05, -4.3067e-04,  5.2101e-04, -3.7805e-03, -3.1843e-02,  1.7545e-03,
01-Aug-2019 03:03:18,  4.0000e+00,  1.2126e+01,         NaN,  1.1750e+01,  1.0700e-01,  1.0633e+04,  3.9581e+02,  1.9517e+00,  9.7142e-02,  8.1495e-01,  1.0748e-01,  1.0207e-01,  8.5627e-01,  2.0828e-01, -3.8936e-05, -3.2664e-04,  4.7207e-04, -4.0600e-05, -3.4060e-04,  5.2620e-04,
01-Aug-2019 04:03:18,  5.0000e+00,  1.1924e+01,         NaN,  1.1400e+01,  1.0700e-01,  1.0585e+04,  3.9597e+02,  1.9544e+00,  9.3743e-02,  7.8703e-01,  1.5006e-01,  9.7088e-02,  8.1511e-01,  2.6205e-01, -3.7233e-05, -3.1260e-04,  4.4130e-04, -1.9513e-03, -1.6383e-02,  1.3626e-03,
01-Aug-2019 05:03:18,  6.0000e+00,  1.3046e+01,         NaN,  1.1730e+01,  1.0600e-01,  1.0928e+04,  3.9575e+02,  1.9542e+00,  8.5786e-02,  7.1715e-01,  1.5896e-01,  8.6550e-02,  7.2354e-01,  2.9660e-01, -3.9332e-05, -3.2880e-04,  4.1972e-04, -3.4852e-05, -2.9135e-04,  4.5978e-04,
01-Aug-2019 06:03:18,  7.0000e+00,  1.2512e+01,         NaN,  1.2070e+01,  1.0600e-01,  1.0789e+04,  3.9644e+02,  1.9666e+00,  8.4360e-02,  7.0664e-01,  1.5709e-01,  8.7603e-02,  7.3381e-01,  1.6392e-01, -3.3318e-05, -2.7909e-04,  4.6135e-04, -1.5373e-03, -1.2877e-02,  1.1763e-03,
01-Aug-2019 07:03:18,  8.0000e+00,  1.5258e+01,         NaN,  1.2170e+01,  1.0700e-01,  1.1528e+04,  3.9079e+02,  1.9595e+00,  8.3106e-02,  6.8900e-01,  1.5547e-01,  8.9782e-02,  7.4435e-01,  3.4521e-01, -3.0471e-05, -2.5262e-04,  5.6384e-04, -3.5919e-05, -2.9779e-04,  5.7589e-04,
01-Aug-2019 08:03:18,  9.0000e+00,  2.0310e+01,         NaN,  1.6140e+01,  1.0700e-01,  1.2541e+04,  3.8717e+02,  1.9530e+00,  9.8729e-02,  8.0361e-01,  1.5577e-01,  1.0579e-01,  8.6105e-01,  4.1782e-01, -4.3911e-05, -3.5741e-04,  5.4737e-04, -4.5753e-05, -3.7240e-04,  5.3022e-04,
01-Aug-2019 09:03:18,  1.0000e+01,  2.2738e+01,         NaN,  1.8600e+01,  1.0700e-01,  1.2733e+04,  3.8684e+02,  1.9543e+00,  1.0841e-01,  8.7503e-01,  1.9434e-01,  1.1773e-01,  9.5019e-01,  3.7790e-01, -4.1675e-05, -3.3637e-04,  4.3656e-04, -4.7980e-05, -3.8725e-04,  4.8248e-04,
01-Aug-2019 10:03:18,  1.1000e+01,  2.1597e+01,         NaN,  1.9380e+01,  1.0700e-01,  1.2593e+04,  3.8503e+02,  1.9563e+00,  1.1083e-01,  8.9814e-01,  1.2829e-01,  1.2249e-01,  9.9258e-01,  3.8347e-01, -3.0328e-05, -2.4576e-04,  5.3402e-04, -3.5190e-05, -2.8517e-04,  5.5444e-04,
01-Aug-2019 11:03:18,  1.2000e+01,  2.3435e+01,         NaN,  1.9410e+01,  1.0600e-01,  1.2708e+04,  3.8971e+02,  1.8829e+00,  1.6161e-01,  1.3014e+00,  1.3601e-01,  1.6258e-01,  1.3091e+00,  1.4986e-01, -3.2515e-05, -2.6182e-04,  4.4174e-04, -2.9086e-05, -2.3422e-04,  4.9652e-04,
01-Aug-2019 12:03:18,  1.3000e+01,  1.8352e+01,         NaN,  1.8000e+01,  1.0700e-01,  1.1471e+04,  3.9206e+02,  1.8875e+00,  1.3882e-01,  1.1387e+00,  1.4154e-01,  1.4276e-01,  1.1710e+00,  1.3720e-01, -2.4171e-05, -1.9827e-04,  4.4962e-04, -4.3083e-05, -3.5341e-04,  4.9435e-04,
01-Aug-2019 13:03:18,  1.4000e+01,  1.6588e+01,         NaN,  1.5950e+01,  1.0600e-01,  1.1028e+04,  3.9355e+02,  1.9000e+00,  1.4606e-01,  1.2060e+00,  1.4946e-01,  1.4500e-01,  1.1972e+00,  1.7739e-01, -9.1619e-06, -7.5647e-05,  4.9157e-04, -2.6763e-05, -2.2097e-04,  5.2421e-04,
01-Aug-2019 14:03:18,  1.5000e+01,  1.7390e+01,         NaN,  1.4830e+01,  1.0600e-01,  1.1105e+04,  3.9305e+02,  1.8904e+00,  1.5404e-01,  1.2683e+00,  1.4263e-01,  1.5625e-01,  1.2864e+00,  1.5603e-01, -1.1915e-05, -9.8101e-05,  5.5638e-04, -1.2444e-05, -1.0246e-04,  5.7517e-04,
01-Aug-2019 15:03:18,  1.6000e+01,  2.1458e+01,         NaN,  1.6920e+01,  1.0600e-01,  1.1551e+04,  3.9043e+02,  1.8805e+00,  1.4645e-01,  1.1886e+00,  9.4225e-02,  1.5157e-01,  1.2302e+00,  1.1848e-01, -3.1060e-05, -2.5208e-04,  5.0473e-04, -4.0089e-05, -3.2536e-04,  5.4168e-04,
01-Aug-2019 16:03:18,  1.7000e+01,  1.7146e+01,         NaN,  1.6040e+01,  1.0600e-01,  1.0712e+04,  3.9004e+02,  1.8794e+00,  1.2854e-01,  1.0596e+00,  1.4763e-01,  1.3266e-01,  1.0936e+00,  2.1458e-01, -4.8107e-05, -3.9657e-04,  4.7690e-04, -5.2008e-05, -4.2873e-04,  4.9337e-04,
01-Aug-2019 17:03:18,  1.8000e+01,  1.8843e+01,         NaN,  1.7750e+01,  1.0600e-01,  1.1150e+04,  3.8844e+02,  1.8805e+00,  1.4472e-01,  1.1856e+00,  1.2447e-01,  1.4769e-01,  1.2099e+00,  1.3189e-01, -5.4055e-05, -4.4282e-04,  5.5597e-04, -5.9755e-05, -4.8951e-04,  5.5933e-04,
01-Aug-2019 18:03:18,  1.9000e+01,  1.4977e+01,         NaN,  1.5740e+01,  1.0600e-01,  1.0389e+04,  3.9044e+02,  1.8798e+00,  1.2410e-01,  1.0310e+00,  1.1847e-01,  1.1982e-01,  9.9547e-01,  1.1901e-01, -5.0456e-05, -4.1920e-04,  5.2293e-04, -6.4631e-05, -5.3697e-04,  4.6904e-04,
01-Aug-2019 19:03:18,  2.0000e+01,  1.2148e+01,         NaN,  1.3280e+01,  1.0500e-01,  1.1637e+04,  3.9549e+02,  1.8749e+00,  1.5558e-01,  1.3038e+00,  1.5991e-01,  1.6081e-01,  1.3476e+00,  1.2793e-01, -5.8497e-05, -4.9020e-04,  5.3500e-04, -9.1440e-05, -7.6627e-04,  4.7170e-04,
01-Aug-2019 20:03:18,  2.1000e+01,  1.3152e+01,         NaN,  1.4850e+01,  1.0600e-01,  1.2452e+04,  3.9158e+02,  1.8753e+00,  1.3375e-01,  1.1159e+00,  1.4881e-01,  1.3287e-01,  1.1086e+00,  1.3998e-01, -5.6327e-05, -4.6998e-04,  5.9783e-04, -9.9313e-05, -8.2864e-04,  5.7313e-04,
01-Aug-2019 21:03:18,  2.2000e+01,  1.0749e+01,         NaN,  1.1540e+01,  1.0500e-01,  1.0550e+04,  3.9429e+02,  1.8939e+00,  9.7162e-02,  8.1914e-01,  1.3248e-01,  1.0043e-01,  8.4669e-01,  2.8747e-01, -4.5669e-05, -3.8502e-04,  4.2640e-04, -4.9919e-05, -4.2085e-04,  4.3101e-04,
01-Aug-2019 22:03:18,  2.3000e+01,  8.8645e+00,         NaN,  9.6700e+00,  1.0600e-01,  1.0134e+04,  3.9864e+02,  1.8901e+00,  1.4443e-01,  1.2263e+00,  1.1862e-01,  1.4433e-01,  1.2254e+00,  1.5368e-01, -3.2526e-05, -2.7616e-04,  4.8594e-04, -4.4854e-05, -3.8083e-04,  5.2309e-04,
